Year-Month,Stn_Name,Lat,Long,Prov,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,Clim_ID,H1,Environment and Climate Change Canada
2016-08,HAZELWOOD,48.467,-89.267,ON,,,NA,,,,,0,3,NA,54.6,3,NA,0,10,,,NA,,,6043390,,
2016-08,PUKASKWA (AUT),48.608,-86.287,ON,17,4,NA,25.7,2,8.5,3,,,NA,50.7,5,NA,,8,,,NA,38.3,10.6,6046768,,
2016-08,THUNDER BAY,48.372,-89.322,ON,18.6,9,NA,31.4,9,8.1,9,,,NA,41.8,9,NA,,6,,,NA,14.8,28.4,6048260,,
2016-08,THUNDER BAY BURWOOD,48.414,-89.278,ON,20.3,14,NA,32,14,5,14,0,14,NA,29.8,14,NA,,7,,,NA,3,42,6048266,,
2016-08,THUNDER BAY CS,48.369,-89.327,ON,18.6,2,NA,31.2,1,7.9,1,,,NA,53.9,3,NA,,8,,,NA,23.4,41.5,6048268,,
2016-08,UPSALA (AUT),49.033,-90.467,ON,16.9,0,NA,27.7,0,5.7,0,,,NA,120.8,0,NA,,11,,,NA,48.8,14.6,6049095,,
2016-08,WELCOME ISLAND (AUT),48.369,-89.119,ON,19.3,0,NA,26.7,0,13.2,0,,,NA,,,NA,,,,,NA,11.8,52.3,6049443,,
2016-08,LITTLE FLATLAND ISLAND (AUT),49.69,-88.306,ON,19.6,4,NA,30.2,3,13,1,,,NA,77.4,4,NA,,14,,,NA,7,50.8,6049470,,
2016-08,LAKE SUPERIOR PROVINCIAL PARK,47.723,-84.814,ON,17.1,0,NA,27.6,0,6.8,0,,,NA,115,0,NA,,8,,,NA,43.9,16,6054425,,
2016-08,SAULT STE MARIE A,46.485,-84.51,ON,19.1,0,NA,30.8,0,7,0,0,0,NA,118.6,0,NA,,11,,,NA,17.1,51.7,6057591,,
2016-08,WAWA A,47.967,-84.786,ON,,,NA,29.6,0,,,,,NA,,,NA,,,,,NA,,,6059407,,
2016-08,KILLARNEY (AUT),45.967,-81.483,ON,20.9,2,NA,29.9,1,13.5,1,,,NA,,,NA,,,,,NA,0.7,86,605DJ25,,
2016-08,CHAPLEAU A,47.82,-83.347,ON,,,NA,30.6,0,,,,,NA,,,NA,,,,,NA,,,6061362,,
2016-08,MASSEY,46.193,-82.025,ON,20.2,1,2.5,32.5,1,6.5,1,0,1,NA,102,1,NA,0,8,,,NA,6.1,72.3,6065006,,
2016-08,MONETVILLE 2,46.215,-80.303,ON,19.8,10,NA,33,10,7,10,0,10,NA,102.2,10,NA,0,8,,,NA,4.1,41.6,6065252,,
2016-08,SUDBURY CLIMATE,46.632,-80.796,ON,19.4,3,NA,31.8,3,7.2,3,,,NA,143.7,0,NA,,12,,,NA,12.3,51.9,6068145,,
2016-08,SUDBURY A,46.626,-80.798,ON,20,0,NA,31.4,0,6.8,0,0,1,NA,171.1,0,NA,,16,,,NA,11,73.3,6068153,,
2016-08,BONNER LAKE,49.383,-82.124,ON,17.9,0,NA,31.5,0,0,0,0,0,NA,126.2,0,NA,0,10,,,NA,42.1,39,6070QK6,,
2016-08,EARLTON A,47.695,-79.849,ON,19.3,6,NA,32.3,6,7.4,5,,,NA,37.9,18,NA,,6,,,NA,12.3,43.9,6072223,,
2016-08,EARLTON CLIMATE,47.695,-79.849,ON,19,0,NA,32.1,0,7.4,0,,,NA,85.8,0,NA,,11,,,NA,19.3,51.1,6072230,,
2016-08,KAPUSKASING A,49.412,-82.468,ON,18,0,NA,31.1,0,6.4,0,0,0,NA,234,0,NA,,13,,,NA,40.5,40.3,6073976,,
2016-08,KAPUSKASING CDA ON,49.406,-82.444,ON,18,0,NA,31.1,0,6.8,0,,,NA,142.4,1,NA,,9,,,NA,41.2,40.1,6073980,,
2016-08,KIRKLAND LAKE CS,48.15,-80,ON,19.1,1,NA,31.4,1,8.2,0,,,NA,88.7,1,NA,,8,,,NA,21.6,53.9,6074211,,
2016-08,MOOSONEE,51.291,-80.608,ON,16.4,7,NA,31.5,7,3.4,7,,,NA,158.1,7,NA,,15,,,NA,62.2,24.2,6075420,,
2016-08,MOOSONEE UA,51.267,-80.65,ON,16.8,2,1.9,31.5,2,2,2,0,2,NA,155.6,2,NA,0,13,,,NA,65.4,29.6,6075425,,
2016-08,MOOSONEE RCS,51.292,-80.618,ON,16.7,0,NA,32,0,2.6,0,,,NA,160,1,NA,,13,,,NA,73.4,33.1,6075435,,
2016-08,NAGAGAMI (AUT),49.747,-84.164,ON,17.5,0,NA,30.6,0,4.7,0,,,NA,87.6,1,NA,,10,,,NA,50.8,34.8,6075543,,
2016-08,OGOKI POST A,51.659,-85.901,ON,17.1,0,NA,30.6,0,7.1,0,,,NA,73.2,0,NA,,10,,,NA,55.7,28.7,6075786,,
2016-08,TIMMINS CLIMATE,48.557,-81.39,ON,18,0,NA,30.9,0,5.7,0,,,NA,183.3,0,NA,,8,,,NA,37.2,36.7,6078282,,
2016-08,TIMMINS A,48.571,-81.377,ON,18,0,NA,30.6,0,5.5,0,,,NA,,,NA,,,,,NA,37.4,36.6,6078286,,
2016-08,ALGONQUIN PARK EAST GATE,45.533,-78.267,ON,19.1,0,NA,32.6,0,6.1,0,,,NA,110.8,0,NA,,5,,,NA,18.2,51.4,6080192,,
2016-08,NORTH BAY A,46.364,-79.424,ON,20,5,NA,31.8,5,7.6,5,,,NA,105.8,5,NA,,10,,,NA,9.2,61.9,6085680,,
2016-08,GORE BAY CLIMATE,45.883,-82.567,ON,21.5,0,NA,31.6,0,12.2,0,,,NA,46.1,0,NA,,8,,,NA,1.3,109.7,6092920,,
2016-08,GREAT DUCK ISLAND (AUT),45.633,-82.95,ON,21.4,4,NA,29.2,3,15,1,,,NA,,,NA,,,,,NA,0,91.6,6093005,,
2016-08,SANDFIELD,45.69,-81.982,ON,21,0,NA,31,0,9,0,0,0,NA,68.2,0,NA,0,9,,,NA,2.5,95.3,6097426,,
2016-08,APPLETON,45.186,-76.113,ON,21.9,0,NA,35,0,9,0,0,0,NA,101.2,0,NA,0,8,,,NA,1.7,123.2,6100285,,
2016-08,BROCKVILLE CLIMATE,44.635,-75.748,ON,21.8,4,NA,35,3,8.8,1,,,NA,61.8,4,NA,,6,,,NA,1.5,104.8,6100970,,
2016-08,BROCKVILLE PCC,44.6,-75.667,ON,22.6,0,2.3,33,0,10,0,0,0,NA,53,0,64,0,6,,,NA,1.7,143.2,6100971,,
2016-08,CHALK RIVER AECL,46.05,-77.367,ON,22,9,3,36,9,9,9,0,9,NA,56.2,9,NA,0,4,,,NA,2.2,91.1,6101335,,
2016-08,CORNWALL,45.016,-74.749,ON,23.4,0,2.6,34,0,13,0,0,0,NA,104.6,0,117,0,11,,,NA,0.5,167.4,6101874,,
2016-08,DRUMMOND CENTRE,45.032,-76.253,ON,21.9,0,2.8,36,0,9,0,0,0,NA,68.8,0,91,0,8,,,NA,1.7,122.8,6102J13,,
2016-08,HARTINGTON IHD,44.428,-76.69,ON,22.7,0,3,36,0,10,0,0,0,NA,109.6,0,140,0,5,,,NA,2,148.1,6103367,,
2016-08,KEMPTVILLE CS,45,-75.633,ON,21.8,0,NA,35.1,0,9.7,0,,,NA,106.5,0,NA,,6,,,NA,1.5,119.6,6104027,,
2016-08,KINGSTON CLIMATE,44.223,-76.599,ON,22,3,NA,31,2,10.7,2,,,NA,92.6,3,NA,,4,,,NA,1.8,112.6,6104142,,
2016-08,LYNDHURST SHAWMERE,44.517,-76.083,ON,23,2,3,34,0,11,2,0,0,NA,74.4,0,84,0,7,,,NA,1,146.9,6104725,,
2016-08,MOOSE CREEK WELLS,45.251,-74.963,ON,20.8,0,NA,33.6,0,7.9,0,,,NA,,,NA,,,,,NA,4.4,92.4,6105397,,
2016-08,OMPAH-SEITZ,45.054,-76.784,ON,21.7,0,NA,35,0,9,0,0,0,NA,103.2,0,NA,0,7,,,NA,3.7,118.4,6105762,,
2016-08,OTTAWA CDA,45.383,-75.717,ON,22.3,0,2.4,34,0,10,0,0,0,NA,122.4,0,146,0,7,,,NA,1.7,134.7,6105976,,
2016-08,OTTAWA CDA RCS,45.383,-75.717,ON,22,0,NA,34.2,0,10.6,0,,,NA,135.2,0,NA,,6,,,NA,1.5,126.9,6105978,,
2016-08,OTTAWA INTL A,45.317,-75.667,ON,22,0,NA,34.6,0,9.8,0,0,0,NA,91.6,0,NA,,5,,,NA,1.4,124.6,6106001,,
2016-08,PEMBROKE CLIMATE,45.86,-77.252,ON,20.6,0,NA,34.1,0,8.1,0,,,NA,109.9,0,NA,,7,,,NA,4.5,84.2,6106367,,
2016-08,PETAWAWA AWOS 2,45.95,-77.317,ON,20.9,3,NA,34.9,3,7.2,0,,,NA,76.5,0,NA,,4,,,NA,3.7,86.2,6106396,,
2016-08,ST. ALBERT,45.287,-75.064,ON,21.9,2,2.8,34,2,9,2,0,2,NA,95.8,2,NA,0,7,,,NA,1.7,115.5,6107276,,
2016-08,PETAWAWA HOFFMAN,45.883,-77.25,ON,22.3,0,NA,35.5,0,9,0,0,0,NA,118,0,NA,0,7,,,NA,2,136.7,610FC98,,
2016-08,BALDWIN,44.267,-79.319,ON,21.7,4,NA,35,4,8.5,4,0,4,NA,88,4,NA,0,6,,,NA,2.7,103.6,6110480,,
2016-08,BARRIE LANDFILL,44.385,-79.736,ON,23,11,NA,35,6,10.5,7,0,6,NA,93.4,6,NA,0,7,,,NA,2,101.9,6110556,,
2016-08,BEATRICE CLIMATE,45.14,-79.403,ON,19.4,0,NA,33.3,0,5.7,0,,,NA,195.5,0,NA,,10,,,NA,14.1,56.8,6110607,,
2016-08,COLDWATER WARMINSTER,44.631,-79.539,ON,22.3,0,NA,33,0,9.5,0,0,0,NA,109.8,0,NA,0,8,,,NA,2.2,134.7,6111769,,
2016-08,COLLINGWOOD,44.5,-80.217,ON,22.5,3,NA,33.1,2,13,1,,,NA,15.1,3,NA,,3,,,NA,0.4,125.8,6111792,,
2016-08,LAGOON CITY,44.547,-79.217,ON,21.8,3,NA,31.7,1,10.8,2,,,NA,,,NA,,,,,NA,2.3,109.7,6114295,,
2016-08,MARKDALE,44.269,-80.712,ON,20.6,10,NA,32.5,10,7,10,,,NA,62.4,27,NA,,4,,,NA,3,58.5,6114979,,
2016-08,MIDLAND WATER POLLUTION CONTROL PLANT,44.758,-79.875,ON,23.7,17,3.8,35,17,13.5,17,0,17,NA,8,17,NA,0,2,,,NA,0,79.4,6115127,,
2016-08,MUSKOKA,44.975,-79.303,ON,21.2,7,NA,34.5,7,8.7,7,,,NA,45.1,8,NA,,4,,,NA,0.6,77.7,6115529,,
2016-08,NIPISSING,46.1,-79.521,ON,,,NA,,,,,0,2,NA,129.4,2,NA,0,8,,,NA,,,6115669,,
2016-08,ORILLIA BRAIN,44.603,-79.439,ON,23.1,4,NA,34.5,4,15,4,0,4,NA,153,4,NA,0,7,,,NA,0,137.6,6115811,,
2016-08,PARRY SOUND CCG,45.344,-80.044,ON,21.6,1,NA,33,0,10.7,1,,,NA,76.5,1,NA,,8,,,NA,2.9,111.8,6116257,,
2016-08,RAVENSCLIFFE,45.354,-79.27,ON,21.5,4,NA,35,4,6.5,4,0,4,NA,116,4,NA,,7,,,NA,4.2,99.2,6116901,,
2016-08,SHANTY BAY,44.399,-79.633,ON,22.4,0,3.2,35,0,10,0,0,0,NA,118.4,0,137,0,8,,,NA,2.2,139.3,6117684,,
2016-08,BARRIE-ORO,44.483,-79.55,ON,20.7,2,NA,32.6,1,7.9,1,,,NA,82.2,2,NA,,5,,,NA,3.4,81.3,6117700,,
2016-08,SPRUCEDALE,45.425,-79.488,ON,,,NA,,,,,0,2,NA,173,2,NA,0,10,,,NA,,,6117981,,
2016-08,THORNBURY 3,44.551,-80.468,ON,,,NA,,,,,0,0,NA,110.2,0,NA,0,7,,,NA,,,6118240,,
2016-08,UDORA,44.263,-79.161,ON,22,0,2.7,34,0,8.5,0,0,0,NA,108,0,146,0,6,,,NA,3.2,126.4,6119055,,
2016-08,WIARTON A,44.744,-81.109,ON,20.6,3,NA,32.4,3,9,0,0,1,NA,131.7,0,NA,,9,,,NA,6.2,79.9,6119499,,
2016-08,WESTERN ISLAND (AUT),45.033,-80.367,ON,22.3,4,NA,29.7,4,15.5,1,,,NA,,,NA,,,,,NA,0.1,116.4,6119M51,,
2016-08,BORDEN AWOS,44.272,-79.912,ON,21.4,2,NA,35,2,7.4,0,,,NA,30,2,NA,,4,,,NA,2.9,100.3,611B002,,
2016-08,EGBERT CS,44.233,-79.783,ON,21.4,2,NA,33.8,1,8.7,1,,,NA,79.2,2,NA,,4,,,NA,2.9,101.5,6.11E+03,,
2016-08,COVE ISLAND (AUT),45.333,-81.733,ON,21.8,4,NA,29.1,3,14.9,1,,,NA,,,NA,,,,,NA,0,103.3,61219J2,,
2016-08,GODERICH,43.767,-81.717,ON,21.1,3,NA,31,2,11.1,1,,,NA,142.5,3,NA,,6,,,NA,3,89.9,6122847,,
2016-08,KINCARDINE,44.173,-81.623,ON,22.6,8,NA,33,8,11,8,0,8,NA,106,8,NA,0,7,,,NA,0.5,106.6,6124127,,
2016-08,SARNIA,42.999,-82.309,ON,22.9,4,NA,33.8,4,11.7,4,,,NA,104.9,4,NA,,8,,,NA,0,133.4,6127510,,
2016-08,SARNIA CLIMATE,43,-82.3,ON,23,2,NA,34.3,2,11.7,1,,,NA,103.9,2,NA,,8,,,NA,0,146,6127519,,
2016-08,TOBERMORY RCS,45.233,-81.633,ON,20.5,0,NA,29.3,0,10.2,0,,,NA,71.7,0,NA,,7,,,NA,4.1,82.9,6128330,,
2016-08,WROXETER,43.863,-81.152,ON,,,NA,,,,,0,0,NA,121.8,0,NA,0,11,,,NA,,,6129660,,
2016-08,AMHERSTBURG,42.103,-83.094,ON,24.6,7,2.3,35,7,13,7,0,7,NA,91.6,7,NA,,8,,,NA,0,159.4,6130257,,
2016-08,CHATHAM WPCP,42.39,-82.215,ON,24.8,29,3.1,32,29,19,29,0,29,NA,0,29,NA,,0,,,NA,0,13.5,6131415,,
2016-08,DELHI CS,42.867,-80.55,ON,22.1,2,NA,33.3,1,9.7,1,,,NA,44,2,NA,,7,,,NA,0.5,120.6,6131983,,
2016-08,FORT ERIE,42.883,-78.967,ON,23.9,6,3.3,33,6,11,6,0,7,NA,107,6,NA,,11,,,NA,0,146.8,6132470,,
2016-08,GRIMSBY MOUNTAIN,43.184,-79.558,ON,24.4,0,NA,34,0,14,0,0,0,NA,74.6,0,NA,0,10,,,NA,0,198.8,6133055,,
2016-08,HARROW CDA AUTO,42.033,-82.9,ON,23.4,1,NA,31.7,1,13.1,0,,,NA,141.8,1,NA,,8,,,NA,0,161,6133362,,
2016-08,KINGSVILLE MOE,42.043,-82.674,ON,24.5,8,3,31,8,15,8,0,9,NA,93,8,NA,0,7,,,NA,0,149.9,6134190,,
2016-08,LONG POINT (AUT),42.567,-80.05,ON,23.7,3,NA,28.2,2,17.6,1,,,NA,,,NA,,,,,NA,0,160.2,6134F10,,
2016-08,NEW GLASGOW,42.514,-81.636,ON,22.3,0,2,31,0,12,0,0,0,NA,59,0,65,0,10,,,NA,1,133,6135583,,
2016-08,PORT COLBORNE,42.883,-79.25,ON,24.9,9,3.5,32.5,9,15,9,0,9,NA,52.4,9,NA,,6,,,NA,0,150.7,6136606,,
2016-08,PORT WELLER (AUT),43.25,-79.217,ON,24.3,2,NA,33.1,1,17.3,1,,,NA,69,3,NA,,7,,,NA,0,183.5,6136699,,
2016-08,RIDGETOWN RCS,42.45,-81.883,ON,22.1,2,NA,33.1,1,9.4,1,,,NA,64.9,2,NA,,9,,,NA,0.7,119.5,6137154,,
2016-08,ST THOMAS WPCP,42.768,-81.205,ON,22.8,7,2.5,33,4,12,3,0,6,NA,112,5,NA,0,9,,,NA,0,114.5,6137362,,
2016-08,TILLSONBURG WWTP,42.855,-80.722,ON,,,NA,,,,,0,0,NA,57.4,0,NA,0,9,,,NA,,,6138270,,
2016-08,VINELAND STATION RCS,43.183,-79.4,ON,24,2,NA,33.4,1,13.1,1,,,NA,41.1,4,NA,,8,,,NA,0,174,6139148,,
2016-08,WELLAND-PELHAM,42.967,-79.333,ON,23.1,0,NA,32.3,0,11.2,0,,,NA,46.5,0,NA,,8,,,NA,0.1,159.3,6139449,,
2016-08,WINDSOR RIVERSIDE,42.333,-82.933,ON,25.1,2,NA,35,2,14,2,0,2,NA,143.6,2,NA,0,10,,,NA,0,205.4,6139520,,
2016-08,WINDSOR A,42.276,-82.955,ON,23.5,1,NA,33.8,0,13.1,1,0,0,NA,107.4,0,NA,,9,,,NA,0,165.6,6139527,,
2016-08,PORT COLBORNE (AUT),42.867,-79.25,ON,23.6,3,NA,33,1,15.6,2,,,NA,,,NA,,,,,NA,0,157.7,613F606,,
2016-08,ERIEAU (AUT),42.25,-81.9,ON,24,8,NA,30.2,7,16.6,7,,,NA,,,NA,,,,,NA,0,138.5,613KLLM,,
2016-08,POINT PELEE CS,41.949,-82.519,ON,23.7,2,NA,32.7,1,12.9,1,,,NA,,,NA,,,,,NA,0,166.2,613P001,,
2016-08,BRANTFORD AIRPORT,43.138,-80.331,ON,22.3,0,NA,34,0,10.9,0,,,NA,101.2,0,NA,,7,,,NA,0.5,134.5,6140942,,
2016-08,DORCHESTER,43.002,-81.033,ON,,,NA,,,,,0,0,NA,140.4,0,NA,0,13,,,NA,,,6142066,,
2016-08,ELORA RCS,43.65,-80.417,ON,20.4,2,NA,32,1,8.8,1,,,NA,152.6,2,NA,,11,,,NA,4.4,73.1,6142286,,
2016-08,FERGUS SHAND DAM,43.735,-80.33,ON,22.2,0,3.1,32.5,0,10,0,0,0,NA,144.2,0,149,0,9,,,NA,2,131.2,6142400,,
2016-08,FERGUS MOE,43.702,-80.379,ON,21.5,0,NA,32.5,0,9.5,0,0,0,NA,153.4,0,NA,0,9,,,NA,0.7,108.5,6142402,,
2016-08,GUELPH TURFGRASS,43.55,-80.217,ON,20.8,2,NA,33.5,1,8.9,1,,,NA,,,NA,,,,,NA,3.4,83.6,6143089,,
2016-08,KITCHENER/WATERLOO,43.461,-80.379,ON,21.3,0,NA,33.4,0,8.4,0,,,NA,101.3,1,NA,,9,,,NA,2.1,105,6144239,,
2016-08,LONDON A,43.033,-81.151,ON,22,0,NA,32.9,0,10.8,0,,,NA,,,NA,,,,,NA,0.7,124.2,6144473,,
2016-08,LONDON CS,43.033,-81.15,ON,22.3,1,NA,32.9,0,11.1,1,,,NA,170.4,1,NA,,8,,,NA,0.3,127.9,6144478,,
2016-08,MOUNT FOREST (AUT),43.983,-80.75,ON,20.8,2,NA,31.9,1,9.7,1,,,NA,140.9,2,NA,,5,,,NA,3,83.7,6145504,,
2016-08,ROSEVILLE,43.354,-80.474,ON,21.7,0,2.2,32,0,10,0,0,0,NA,190.8,0,227,0,13,,,NA,2,116.9,6147188,,
2016-08,STRATFORD WWTP,43.369,-81.005,ON,20.3,18,1.1,31,18,9,18,,,NA,1.8,30,NA,,1,,,NA,3,33.2,6148105,,
2016-08,STRATHROY-MULLIFARRY,42.981,-81.643,ON,22.3,0,NA,34,0,10.5,0,0,0,NA,183.6,0,NA,0,13,,,NA,0.7,133,6148122,,
2016-08,WOODSTOCK,43.136,-80.771,ON,22,16,2.2,32.5,16,11.5,16,0,16,NA,57.6,16,NA,0,5,,,NA,0.5,59.8,6149625,,
2016-08,BELLEVILLE,44.151,-77.395,ON,23.5,0,2.6,33,0,10.5,0,0,0,NA,96,0,127,0,10,,,NA,1.2,171,6150689,,
2016-08,BLACKSTOCK,44.1,-78.833,ON,22,22,NA,32,22,11.5,22,0,22,NA,15.2,22,NA,,1,,,NA,0,35.8,6150790,,
2016-08,BURLINGTON PIERS (AUT),43.3,-79.8,ON,23.8,2,NA,33.3,1,15.8,1,,,NA,,,NA,,,,,NA,0,167,6151061,,
2016-08,CENTREVILLE,44.403,-76.908,ON,22.9,0,3.2,36.5,0,8.5,0,0,0,NA,76.4,0,111,0,7,,,NA,2.7,153.3,6151309,,
2016-08,COBOURG (AUT),43.95,-78.167,ON,22.3,2,NA,29.6,1,11.4,1,,,NA,67.7,2,NA,,5,,,NA,0.8,124.4,6151684,,
2016-08,COBOURG STP,43.967,-78.183,ON,22.1,14,2.7,30,14,11,14,0,14,NA,16.6,14,NA,0,4,,,NA,0,69.4,6151689,,
2016-08,GEORGETOWN WWTP,43.64,-79.879,ON,22.3,11,3.3,35,11,9,11,0,11,NA,52.8,11,NA,,7,,,NA,1.2,87.3,6152695,,
2016-08,HAMILTON A,43.174,-79.935,ON,22.6,0,NA,32.8,0,11.6,0,0,1,NA,84.6,0,NA,,10,,,NA,0,141.4,6153193,,
2016-08,HAMILTON RBG CS,43.292,-79.908,ON,22.9,4,NA,35.7,3,12.1,2,,,NA,95.8,5,NA,,7,,,NA,0,133.1,6153301,,
2016-08,OAKVILLE TWN,43.513,-79.69,ON,24.4,0,NA,36,0,13,0,0,0,NA,86,0,NA,0,10,,,NA,0,197.1,6155750,,
2016-08,OSHAWA,43.923,-78.883,ON,22.1,4,NA,33.6,4,10.2,4,,,NA,40.4,4,NA,,4,,,NA,1.4,111.2,6155875,,
2016-08,OSHAWA WPCP,43.867,-78.833,ON,23,0,3,31.5,0,12,0,0,0,NA,86.4,0,112,0,8,,,NA,0,155.5,6155878,,
2016-08,POINT PETRE (AUT),43.833,-77.15,ON,22.6,0,NA,30.2,0,11.3,0,,,NA,127,0,NA,,6,,,NA,0.8,142.4,6156559,,
2016-08,MONO CENTRE,44.032,-80.024,ON,21.2,1,NA,32.4,1,8.3,0,,,NA,90.4,1,NA,,5,,,NA,3.9,101.3,6157000,,
2016-08,STIRLING,44.293,-77.555,ON,,,NA,,,,,0,2,NA,56.6,2,NA,,8,,,NA,,,6158052,,
2016-08,TORONTO CITY,43.667,-79.4,ON,24.3,2,NA,33.9,1,14.1,1,,,NA,53.7,2,NA,,6,,,NA,0,183.8,6158355,,
2016-08,TORONTO CITY CENTRE,43.628,-79.396,ON,23.7,5,NA,30.8,5,15,5,,,NA,53.4,5,NA,,6,,,NA,0,147.3,6158359,,
2016-08,TORONTO BUTTONVILLE A,43.861,-79.369,ON,23.3,1,NA,35.1,1,12.1,0,0,1,NA,59.3,1,NA,,6,,,NA,0.3,159.1,6158410,,
2016-08,TORONTO INTL A,43.677,-79.631,ON,24.3,0,NA,35.9,0,13.1,0,0,0,NA,66.8,0,NA,,6,,,NA,0,195.4,6158731,,
2016-08,TRENTON A,44.117,-77.533,ON,22.5,0,2.8,32.8,0,10.3,0,0,0,NA,95.3,0,132,0,5,,,NA,1.9,142.6,6158875,,
2016-08,UXBRIDGE WEST,44.098,-79.164,ON,21.2,15,NA,33,12,10.1,8,,,NA,5.6,17,NA,,1,,,NA,0,50.6,6159123,,
2016-08,MOUNTAINVIEW,44.052,-77.302,ON,23.7,1,3.1,35,1,10.5,1,0,1,NA,74.2,1,NA,0,8,,,NA,1,172,615EMR7,,
2016-08,TORONTO NORTH YORK,43.78,-79.468,ON,23.9,0,NA,35.5,0,11.5,0,0,0,NA,84,0,NA,0,9,,,NA,0.2,184.1,615S001,,
2016-08,COE HILL,44.923,-77.885,ON,20.5,3,NA,32,3,6.5,3,0,3,NA,87.6,3,NA,0,9,,,NA,7.4,77.6,6161740,,
2016-08,HALIBURTON 3,45.032,-78.531,ON,20.9,0,3.1,34,0,5.5,0,0,0,NA,167.6,0,212,0,8,,,NA,7.7,98.1,6163171,,
2016-08,PETERBOROUGH,44.23,-78.363,ON,21.9,4,NA,35.9,4,7.6,3,,,NA,54,4,NA,,6,,,NA,0,106.1,6166415,,
2016-08,PETERBOROUGH TRENT U,44.35,-78.3,ON,21.8,2,NA,34.6,1,8.6,1,,,NA,60.8,3,NA,,4,,,NA,1.8,110.6,6166456,,
2016-08,SONYA SUNDANCE MEADOWS,44.217,-78.95,ON,,,NA,,,,,0,0,NA,126.2,0,NA,0,8,,,NA,,,6168100,,
2016-08,TAPLEY,44.171,-78.501,ON,,,NA,,,,,0,8,NA,49.2,8,NA,0,5,,,NA,,,6168525,,
2016-08,BANCROFT AUTO,45.071,-77.879,ON,19.5,0,NA,33.3,0,5.9,0,,,NA,197.2,0,NA,,7,,,NA,14.3,59.3,616I001,,
2016-09,ATTAWAPISKAT A,52.928,-82.432,ON,11.1,11,NA,27,11,-2.7,11,,,NA,72.5,11,NA,,7,,,NA,133.8,2.4,6010400,,
2016-09,BIG TROUT LAKE A,53.818,-89.897,ON,11.9,8,NA,25,8,4.3,8,,,NA,44.9,8,NA,,8,,,NA,137.3,3.6,6010735,,
2016-09,BIG TROUT LAKE,53.816,-89.892,ON,11.3,0,NA,25.2,0,-2.5,0,,,NA,50.4,0,NA,,9,,,NA,205.6,3.6,6010740,,
2016-09,EAR FALLS (AUT),50.631,-93.221,ON,14.1,13,NA,25.5,13,4.4,9,,,NA,74.7,13,NA,,7,,,NA,70.1,3.7,6012199,,
2016-09,FORT SEVERN A,56.019,-87.676,ON,9.8,12,NA,24.8,12,-1.9,12,,,NA,69.6,12,NA,,6,,,NA,147,0,6012501,,
2016-09,LANSDOWNE HOUSE (AUT),52.196,-87.936,ON,12.1,5,NA,25.4,5,-1.8,1,,,NA,77.9,6,NA,,10,,,NA,149.5,2.8,6014353,,
2016-09,MUSKRAT DAM,53.441,-91.763,ON,11.1,15,NA,26.1,14,-1.7,15,,,NA,42.7,15,NA,,6,,,NA,105.8,2,6015026,,
2016-09,PEAWANUCK (AUT),54.983,-85.433,ON,9.9,0,NA,26.4,0,-2.1,0,,,NA,58.1,0,NA,,8,,,NA,245.5,1.1,6016295,,
2016-09,PICKLE LAKE (AUT),51.449,-90.218,ON,12.1,1,NA,25.8,1,1.8,0,,,NA,97.3,1,NA,,8,,,NA,173.5,2,6016525,,
2016-09,PICKLE LAKE A,51.446,-90.214,ON,,,NA,25.6,1,,,,,NA,,,NA,,,,,NA,,,6016529,,
2016-09,RED LAKE A,51.067,-93.793,ON,,,NA,25.6,0,,,,,NA,,,NA,,,,,NA,,,6016970,,
2016-09,SANDY LAKE A,53.064,-93.344,ON,12.7,14,NA,26.6,14,-1.7,13,,,NA,91.8,14,NA,,7,,,NA,90.7,5.8,6017401,,
2016-09,BARWICK,48.633,-93.967,ON,14.6,0,2,25.5,0,0,0,0,0,0,96.6,0,127,0,12,,,NA,109.6,7,6020559,,
2016-09,ATIKOKAN (AUT),48.761,-91.628,ON,14.2,2,NA,25.8,2,0.8,0,,,NA,90.9,2,NA,,9,,,NA,111.9,5.2,6020LPQ,,
2016-09,FORT FRANCES RCS,48.651,-93.439,ON,13.9,0,NA,24.9,0,0.6,0,,,NA,84.7,0,NA,,11,,,NA,127.9,5.4,6022474,,
2016-09,MINE CENTRE SOUTHWEST,48.76,-92.623,ON,14,0,NA,24.5,0,2,0,0,0,NA,125.2,0,NA,0,11,,,NA,125.3,4.6,6025205,,
2016-09,DRYDEN REGIONAL,49.828,-92.744,ON,13.9,5,NA,24.9,5,3.8,5,,,NA,145.8,5,NA,,10,,,NA,108,5.2,6032125,,
2016-09,KENORA RCS,49.791,-94.378,ON,14,1,NA,24.8,1,4.7,0,,,NA,114.5,1,NA,,14,,,NA,119.5,3.4,6034073,,
2016-09,KENORA A,49.788,-94.363,ON,14,1,NA,24.8,0,4.8,1,0,0,NA,148,0,NA,,13,,,NA,119.4,4.3,6034076,,
2016-09,RAWSON LAKE,49.65,-93.717,ON,14.2,0,1.9,24.5,0,4.5,0,,,NA,119.5,0,134,,12,,,NA,116.2,2.8,6036904,,
2016-09,RAWSON LAKE (AUT),49.664,-93.733,ON,13.6,1,NA,24.4,1,4.1,0,,,NA,120.3,1,NA,,10,,,NA,129.3,2.4,6036907,,
